Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       2/3001        std::unordered_map<char, bool, std::hash<char>, std::equal_to<char>, std::allocator<std::pair<char const, bool> > >::operator[](char&&) [125]
                0.00    0.00       2/3001        std::__detail::_Map_base<char, std::pair<char const, bool>, std::allocator<std::pair<char const, bool> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](char&&) [146]
                0.00    0.00    2997/3001        std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<char> >, std::is_move_constructible<char>, std::is_move_assignable<char> >::value, void>::type std::swap<char>(char&, char&) [32]
[11]     0.0    0.00    0.00    3001         std::remove_reference<char&>::type&& std::move<char&>(char&) [11]
-----------------------------------------------
                0.00    0.00    1334/2673        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
                0.00    0.00    1339/2673        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [23]
[12]     0.0    0.00    0.00    2673         std::char_traits<char>::assign(char&, char const&) [12]
-----------------------------------------------
                0.00    0.00     999/2332        void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [161]
                0.00    0.00    1333/2332        infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [164]
[13]     0.0    0.00    0.00    2332         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [13]
-----------------------------------------------
                0.00    0.00       2/2003        void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [161]
                0.00    0.00     667/2003        createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [165]
                0.00    0.00    1334/2003        infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [164]
[14]     0.0    0.00    0.00    2003         bool __gnu_cxx::operator==<char*, char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [14]
                0.00    0.00    4006/6008        __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [8]
-----------------------------------------------
                0.00    0.00       2/1669        getNodeTruthValue(ParseTree*, std::unordered_map<char, bool, std::hash<char>, std::equal_to<char>, std::allocator<std::pair<char const, bool> > >*) [168]
                0.00    0.00     667/1669        getNodeHeight(ParseTree*) [163]
                0.00    0.00    1000/1669        inOrderTraversal(ParseTree*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [166]
[15]     0.0    0.00    0.00    1669         ParseTree::getLeftNode(ParseTree*) [15]
-----------------------------------------------
                0.00    0.00       1/1668        getNodeTruthValue(ParseTree*, std::unordered_map<char, bool, std::hash<char>, std::equal_to<char>, std::allocator<std::pair<char const, bool> > >*) [168]
                0.00    0.00     667/1668        getNodeHeight(ParseTree*) [163]
                0.00    0.00    1000/1668        inOrderTraversal(ParseTree*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [166]
[16]     0.0    0.00    0.00    1668         ParseTree::getRightNode(ParseTree*) [16]
-----------------------------------------------
                0.00    0.00      24/1377        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [50]
                0.00    0.00    1353/1377        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [22]
[17]     0.0    0.00    0.00    1377         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [17]
                0.00    0.00    1377/4105        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [10]
                0.00    0.00    1377/1377        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [18]
-----------------------------------------------
                0.00    0.00    1377/1377        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [17]
[18]     0.0    0.00    0.00    1377         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [18]
                0.00    0.00    1377/1377        std::pointer_traits<char const*>::pointer_to(char const&) [19]
-----------------------------------------------
                0.00    0.00    1377/1377        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [18]
[19]     0.0    0.00    0.00    1377         std::pointer_traits<char const*>::pointer_to(char const&) [19]
                0.00    0.00    1377/1377        char const* std::addressof<char const>(char const&) [21]
-----------------------------------------------
                0.00    0.00    1377/1377        char const* std::addressof<char const>(char const&) [21]
[20]     0.0    0.00    0.00    1377         char const* std::__addressof<char const>(char const&) [20]
-----------------------------------------------
                0.00    0.00    1377/1377        std::pointer_traits<char const*>::pointer_to(char const&) [19]
[21]     0.0    0.00    0.00    1377         char const* std::addressof<char const>(char const&) [21]
                0.00    0.00    1377/1377        char const* std::__addressof<char const>(char const&) [20]
-----------------------------------------------
                0.00    0.00      19/1353        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [62]
                0.00    0.00    1334/1353        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
[22]     0.0    0.00    0.00    1353         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [22]
                0.00    0.00    1353/1377        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [17]
-----------------------------------------------
                0.00    0.00       1/1339        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [207]
                0.00    0.00       2/1339        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string() [141]
                0.00    0.00       2/1339        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [137]
                0.00    0.00    1334/1339        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
[23]     0.0    0.00    0.00    1339         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [23]
                0.00    0.00    1339/1339        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [24]
                0.00    0.00    1339/4105        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [10]
                0.00    0.00    1339/2673        std::char_traits<char>::assign(char&, char const&) [12]
-----------------------------------------------
                0.00    0.00    1339/1339        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [23]
[24]     0.0    0.00    0.00    1339         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [24]
-----------------------------------------------
                0.00    0.00       4/1338        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [91]
                0.00    0.00    1334/1338        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
[25]     0.0    0.00    0.00    1338         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [25]
-----------------------------------------------
                0.00    0.00     667/1334        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator+=(char) [38]
                0.00    0.00     667/1334        inOrderTraversal(ParseTree*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [166]
[26]     0.0    0.00    0.00    1334         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
                0.00    0.00    1334/1338        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [25]
                0.00    0.00    1334/1353        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [22]
                0.00    0.00    1334/4105        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [10]
                0.00    0.00    1334/2673        std::char_traits<char>::assign(char&, char const&) [12]
                0.00    0.00    1334/1339        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [23]
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [62]
-----------------------------------------------
                0.00    0.00    1001/1001        void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [161]
[27]     0.0    0.00    0.00    1001         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator--() [27]
-----------------------------------------------
                0.00    0.00    1001/1001        void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [161]
[28]     0.0    0.00    0.00    1001         decltype (std::__detail::__synth3way((declval<char*&>)(), (declval<char*&>)())) __gnu_cxx::operator<=><char*, char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [28]
                0.00    0.00    2002/6008        __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [8]
                0.00    0.00    1001/1001        auto std::__detail::_Synth3way::operator()<char*, char*>(char* const&, char* const&) const [29]
-----------------------------------------------
                0.00    0.00    1001/1001        decltype (std::__detail::__synth3way((declval<char*&>)(), (declval<char*&>)())) __gnu_cxx::operator<=><char*, char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [28]
[29]     0.0    0.00    0.00    1001         auto std::__detail::_Synth3way::operator()<char*, char*>(char* const&, char* const&) const [29]
-----------------------------------------------
                0.00    0.00    1001/1001        void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [161]
[30]     0.0    0.00    0.00    1001         std::__cmp_cat::__unspec::__unspec(std::__cmp_cat::__unspec*) [30]
-----------------------------------------------
                0.00    0.00    1001/1001        void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [161]
[31]     0.0    0.00    0.00    1001         std::operator<(std::strong_ordering, std::__cmp_cat::__unspec) [31]
-----------------------------------------------
                0.00    0.00     999/999         void std::iter_swap<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [33]
[32]     0.0    0.00    0.00     999         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<char> >, std::is_move_constructible<char>, std::is_move_assignable<char> >::value, void>::type std::swap<char>(char&, char&) [32]
                0.00    0.00    2997/3001        std::remove_reference<char&>::type&& std::move<char&>(char&) [11]
-----------------------------------------------
                0.00    0.00     999/999         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [161]
[33]     0.0    0.00    0.00     999         void std::iter_swap<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [33]
                0.00    0.00    1998/4665        __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [9]
                0.00    0.00     999/999         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<char> >, std::is_move_constructible<char>, std::is_move_assignable<char> >::value, void>::type std::swap<char>(char&, char&) [32]
-----------------------------------------------
                0.00    0.00       8/675         getNodeTruthValue(ParseTree*, std::unordered_map<char, bool, std::hash<char>, std::equal_to<char>, std::allocator<std::pair<char const, bool> > >*) [168]
                0.00    0.00     667/675         inOrderTraversal(ParseTree*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [166]
[34]     0.0    0.00    0.00     675         ParseTree::getValue() [34]
-----------------------------------------------
                0.00    0.00       4/675         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [92]
                0.00    0.00       4/675         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [91]
                0.00    0.00     667/675         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++(int) [37]
[35]     0.0    0.00    0.00     675         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&) [35]
-----------------------------------------------
                0.00    0.00     667/667         createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [165]
[36]     0.0    0.00    0.00     667         ParseTree::ParseTree(char) [36]
-----------------------------------------------
                0.00    0.00     667/667         createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [165]
[37]     0.0    0.00    0.00     667         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++(int) [37]
                0.00    0.00     667/675         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&) [35]
-----------------------------------------------
                0.00    0.00     667/667         infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [164]
[38]     0.0    0.00    0.00     667         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator+=(char) [38]
                0.00    0.00     667/1334        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
-----------------------------------------------
                0.00    0.00     667/667         getNodeHeight(ParseTree*) [163]
[39]     0.0    0.00    0.00     667         long long const& std::max<long long>(long long const&, long long const&) [39]
-----------------------------------------------
                0.00    0.00     666/666         infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [164]
[40]     0.0    0.00    0.00     666         Stack::pop() [40]
-----------------------------------------------
                0.00    0.00     666/666         infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [164]
[41]     0.0    0.00    0.00     666         Stack::push(char) [41]
                0.00    0.00       9/9           Stack::resizeArray() [65]
-----------------------------------------------
                0.00    0.00     333/333         createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [165]
[42]     0.0    0.00    0.00     333         ParseTree::setLeftNode(ParseTree*) [42]
-----------------------------------------------
                0.00    0.00     333/333         createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [165]
[43]     0.0    0.00    0.00     333         ParseTree::setRightNode(ParseTree*) [43]
-----------------------------------------------
                0.00    0.00       1/69          std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::deallocate(std::allocator<std::__detail::_Hash_node_base*>&, std::__detail::_Hash_node_base**, unsigned long) [204]
                0.00    0.00       1/69          std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::allocate(std::allocator<std::__detail::_Hash_node_base*>&, unsigned long) [205]
                0.00    0.00       2/69          std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<char const, bool>, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<char const, bool>, false> >&, unsigned long) [129]
                0.00    0.00       2/69          std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<char const, bool>, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<char const, bool>, false> >&, std::__detail::_Hash_node<std::pair<char const, bool>, false>*, unsigned long) [127]
                0.00    0.00      21/69          std::char_traits<char>::copy(char*, char const*, unsigned long) [51]
                0.00    0.00      21/69          std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [57]
                0.00    0.00      21/69          std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [56]
[44]     0.0    0.00    0.00      69         std::is_constant_evaluated() [44]
-----------------------------------------------
                0.00    0.00       2/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [140]
                0.00    0.00      40/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [48]
[45]     0.0    0.00    0.00      42         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [45]
-----------------------------------------------
                0.00    0.00      21/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [61]
                0.00    0.00      21/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [58]
[46]     0.0    0.00    0.00      42         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [46]
-----------------------------------------------
                0.00    0.00       2/40          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [140]
                0.00    0.00      38/40          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [62]
[47]     0.0    0.00    0.00      40         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [47]
-----------------------------------------------
                0.00    0.00      40/40          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [61]
[48]     0.0    0.00    0.00      40         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [48]
                0.00    0.00      40/40          std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [49]
                0.00    0.00      40/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [45]
-----------------------------------------------
                0.00    0.00      40/40          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [48]
[49]     0.0    0.00    0.00      40         std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [49]
-----------------------------------------------
                0.00    0.00       5/24          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [85]
                0.00    0.00      19/24          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [62]
[50]     0.0    0.00    0.00      24         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [50]
                0.00    0.00      24/1377        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [17]
                0.00    0.00      21/21          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [58]
-----------------------------------------------
                0.00    0.00      22/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [52]
[51]     0.0    0.00    0.00      22         std::char_traits<char>::copy(char*, char const*, unsigned long) [51]
                0.00    0.00      21/69          std::is_constant_evaluated() [44]
-----------------------------------------------
                0.00    0.00       1/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char const*, char const*) [208]
                0.00    0.00       2/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char*, char*) [138]
                0.00    0.00      19/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [62]
[52]     0.0    0.00    0.00      22         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [52]
                0.00    0.00      22/22          std::char_traits<char>::copy(char*, char const*, unsigned long) [51]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [56]
[53]     0.0    0.00    0.00      21         __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned long) [53]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [57]
[54]     0.0    0.00    0.00      21         __gnu_cxx::new_allocator<char>::allocate(unsigned long, void const*) [54]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<char>::_M_max_size() const [55]
-----------------------------------------------
                0.00    0.00      21/21          __gnu_cxx::new_allocator<char>::allocate(unsigned long, void const*) [54]
[55]     0.0    0.00    0.00      21         __gnu_cxx::new_allocator<char>::_M_max_size() const [55]
-----------------------------------------------
                0.00    0.00      21/21          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [58]
[56]     0.0    0.00    0.00      21         std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [56]
                0.00    0.00      21/69          std::is_constant_evaluated() [44]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned long) [53]
-----------------------------------------------
                0.00    0.00      21/21          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [61]
[57]     0.0    0.00    0.00      21         std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [57]
                0.00    0.00      21/69          std::is_constant_evaluated() [44]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<char>::allocate(unsigned long, void const*) [54]
-----------------------------------------------
                0.00    0.00      21/21          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [50]
[58]     0.0    0.00    0.00      21         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [58]
                0.00    0.00      21/4105        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [10]
                0.00    0.00      21/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [46]
                0.00    0.00      21/21          std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [56]
-----------------------------------------------
                0.00    0.00       2/21          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [137]
                0.00    0.00      19/21          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [62]
[59]     0.0    0.00    0.00      21         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [59]
-----------------------------------------------
                0.00    0.00       2/21          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [137]
                0.00    0.00      19/21          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [62]
[60]     0.0    0.00    0.00      21         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [60]
-----------------------------------------------
                0.00    0.00       2/21          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [137]
                0.00    0.00      19/21          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [62]
[61]     0.0    0.00    0.00      21         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [61]
                0.00    0.00      40/40          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [48]
                0.00    0.00      21/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [46]
